dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,data_type
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.26,0.2424,0.87,0.2537,141,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.3,0.2879,0.75,0.2537,57,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.32,0.2879,0.76,0.3881,59,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.32,0.303,0.76,0.2537,98,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.32,0.2879,0.76,0.3582,99,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.34,0.303,0.76,0.2985,71,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.36,0.3333,0.71,0.2985,79,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.34,0.303,0.76,0.3284,112,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.34,0.303,0.76,0.2985,194,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.34,0.3182,0.76,0.2537,188,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.34,0.303,0.76,0.3284,134,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.32,0.3182,0.87,0.194,91,hour
2011-03-09,1,0,3,0,3,1,Mist / Cloudy,0.32,0.303,0.93,0.3284,62,hour
2011-03-09,1,0,3,0,3,1,Light Rain / Snow,0.32,0.3182,0.93,0.1642,21,hour
2011-03-09,1,0,3,0,3,1,Light Rain / Snow,0.34,0.3333,0.93,0.194,18,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.34,0.3182,0.0,0.2537,3,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.34,0.3182,0.0,0.2537,2,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.34,0.3182,0.0,0.2537,1,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.36,0.3485,0.0,0.194,3,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.36,0.3333,0.0,0.3284,12,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.38,0.3939,0.0,0.2239,37,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.38,0.3939,0.0,0.2836,44,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.4,0.4091,0.0,0.2239,24,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.4,0.4091,0.0,0.1642,17,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.4,0.4091,0.0,0.2537,11,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.42,0.4242,0.0,0.2239,34,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.42,0.4242,0.0,0.2239,12,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.44,0.4394,0.0,0.2985,12,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.44,0.4394,0.0,0.2239,14,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.42,0.4242,0.0,0.2537,21,hour
2011-03-10,1,0,3,0,4,1,Mist / Cloudy,0.44,0.4394,0.0,0.3881,111,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.44,0.4394,0.0,0.3582,82,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.44,0.4394,0.0,0.5821,56,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.36,0.3333,0.0,0.3284,38,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.36,0.3485,0.0,0.2239,28,hour
2011-03-10,1,0,3,0,4,1,Mist / Cloudy,0.34,0.3333,0.0,0.1343,34,hour
2011-03-10,1,0,3,0,4,1,Light Rain / Snow,0.34,0.3485,0.0,0.0896,27,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.34,0.3485,1.0,0.0896,6,hour
2011-03-11,1,0,3,0,5,1,Light Rain / Snow,0.34,0.3485,1.0,0.1045,8,hour
2011-03-11,1,0,3,0,5,1,Light Rain / Snow,0.34,0.3485,1.0,0.1045,5,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.32,0.3333,0.93,0.0896,2,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.3,0.2879,0.81,0.2239,7,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.26,0.2424,0.81,0.2836,32,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.26,0.2576,0.7,0.194,114,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.28,0.2727,0.7,0.2537,259,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.3,0.2879,0.61,0.2836,156,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.32,0.303,0.57,0.2985,78,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.32,0.303,0.57,0.2985,81,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.34,0.3182,0.53,0.2537,111,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.36,0.3333,0.53,0.2537,107,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.36,0.3333,0.5,0.3582,89,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.34,0.3182,0.53,0.2537,85,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.34,0.303,0.49,0.2985,113,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.34,0.3182,0.49,0.2239,223,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.32,0.303,0.49,0.3284,153,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.3,0.2727,0.56,0.3284,118,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.3,0.303,0.56,0.1642,76,hour
2011-03-11,1,0,3,0,5,1,Mist / Cloudy,0.3,0.2879,0.52,0.2537,53,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.3,0.303,0.52,0.1642,64,hour
2011-03-11,1,0,3,0,5,1,Clear / Partly Cloudy,0.3,0.2879,0.52,0.2537,37,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.26,0.2727,0.6,0.1343,34,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.65,0.194,18,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.65,0.194,14,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.65,0.2537,7,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.65,0.2537,1,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.22,0.2273,0.69,0.194,2,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.22,0.2121,0.75,0.2537,4,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.7,0.194,23,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.26,0.2576,0.65,0.1642,53,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.28,0.2879,0.65,0.1045,101,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.32,0.303,0.66,0.2239,99,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.34,0.303,0.49,0.3284,119,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.34,0.3182,0.53,0.2836,158,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.36,0.3333,0.51,0.3582,157,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.4,0.4091,0.5,0.4478,166,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.44,0.4925,182,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.46,0.4545,0.41,0.4478,244,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.46,0.4545,0.44,0.3284,213,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.54,0.1642,145,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.54,0.0896,112,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.4,0.4091,0.58,0.1045,86,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.38,0.3939,0.62,0.0,82,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.36,0.3788,0.71,0.0,63,hour
2011-03-12,1,0,3,0,6,0,Clear / Partly Cloudy,0.38,0.3939,0.66,0.0896,49,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.38,0.3939,0.62,0.1045,38,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.36,0.3485,0.66,0.1343,33,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.34,0.3333,0.76,0.1343,23,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.34,0.3333,0.66,0.1642,13,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.36,0.3485,0.62,0.1343,3,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.34,0.3636,0.66,0.0,2,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.36,0.3485,0.62,0.194,10,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.4,0.4091,0.5,0.2985,34,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.4,0.4091,0.5,0.4179,44,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.42,0.4242,0.47,0.2537,122,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.44,0.4394,0.41,0.4179,181,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.46,0.4545,0.38,0.3881,194,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.46,0.4545,0.38,0.3881,221,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.46,0.4545,0.41,0.2985,250,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.48,0.4697,0.39,0.3284,304,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.46,0.4545,0.41,0.3881,256,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.44,0.4394,0.41,0.3582,241,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.4,0.4091,0.43,0.3582,147,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.36,0.3333,0.5,0.3582,101,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.32,0.303,0.57,0.2985,77,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.3,0.2879,0.56,0.2537,58,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.3,0.2727,0.56,0.3284,37,hour
2011-03-13,1,0,3,0,0,0,Clear / Partly Cloudy,0.26,0.2576,0.65,0.2239,28,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.26,0.2727,0.65,0.1045,11,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.26,0.2879,0.65,0.0896,1,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.26,0.2879,0.65,0.0896,1,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.26,0.2727,0.65,0.1343,3,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.24,0.2424,0.7,0.1343,8,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.26,0.2727,0.65,0.1343,28,hour
2011-03-14,1,0,3,0,1,1,Mist / Cloudy,0.28,0.3182,0.61,0.0,88,hour
2011-03-14,1,0,3,0,1,1,Mist / Cloudy,0.3,0.303,0.56,0.1343,241,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.32,0.303,0.53,0.3284,140,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.34,0.3182,0.42,0.2537,84,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.36,0.3333,0.4,0.2537,71,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.37,0.0,94,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.36,0.3284,75,hour
2011-03-14,1,0,3,0,1,1,Mist / Cloudy,0.38,0.3939,0.34,0.0,79,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.37,0.1642,101,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.4,0.4091,0.35,0.1045,107,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.38,0.3939,0.4,0.194,271,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.36,0.3636,0.4,0.1045,235,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.36,0.3485,0.43,0.1343,150,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.34,0.3182,0.46,0.2239,129,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.34,0.3333,0.46,0.1343,63,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.32,0.3333,0.49,0.1045,47,hour
2011-03-14,1,0,3,0,1,1,Clear / Partly Cloudy,0.32,0.3485,0.53,0.0,19,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.32,0.3485,0.53,0.0,14,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.3,0.303,0.62,0.0896,10,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.3,0.303,0.62,0.0896,3,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.24,0.2576,0.75,0.0896,2,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.24,0.2273,0.75,0.194,11,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.22,0.2273,0.8,0.194,35,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.24,0.2424,0.75,0.1642,119,hour
2011-03-15,1,0,3,0,2,1,Clear / Partly Cloudy,0.26,0.2879,0.7,0.0896,282,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.3,0.3333,0.7,0.0,157,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.32,0.3182,0.66,0.194,78,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.34,0.3182,0.57,0.2239,78,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.36,0.3485,0.5,0.2239,102,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.36,0.3333,0.57,0.2836,97,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.38,0.3939,0.46,0.2985,88,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.38,0.3939,0.43,0.2836,90,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.38,0.3939,0.46,0.3284,114,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.36,0.3485,0.62,0.194,217,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.36,0.3333,0.62,0.2985,225,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.34,0.3182,0.71,0.2836,152,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.34,0.3182,0.71,0.2836,88,hour
2011-03-15,1,0,3,0,2,1,Light Rain / Snow,0.32,0.3333,0.81,0.1045,55,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.32,0.3182,0.87,0.1642,21,hour
2011-03-15,1,0,3,0,2,1,Mist / Cloudy,0.32,0.3182,0.87,0.1642,18,hour
2011-03-16,1,0,3,0,3,1,Light Rain / Snow,0.3,0.2879,0.93,0.2537,8,hour
2011-03-16,1,0,3,0,3,1,Light Rain / Snow,0.3,0.2727,1.0,0.2985,3,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.28,0.2727,1.0,0.2239,3,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.3,0.303,0.93,0.1642,1,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.3,0.3182,0.93,0.1045,3,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.3,0.3182,0.93,0.1045,31,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.3,0.2879,0.93,0.194,111,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.32,0.3182,0.93,0.0,253,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.32,0.3333,0.93,0.1343,154,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.36,0.3485,0.81,0.1642,68,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.36,0.3485,0.81,0.1343,75,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.71,0.1045,88,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.76,0.1343,99,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.76,0.2239,100,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.76,0.2537,101,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.76,0.1642,151,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.44,0.4394,0.54,0.2985,253,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.44,0.4394,0.54,0.2239,237,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.44,0.4394,0.51,0.3284,168,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.42,0.4242,0.54,0.2985,121,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.42,0.4242,0.58,0.2836,78,hour
2011-03-16,1,0,3,0,3,1,Mist / Cloudy,0.4,0.4091,0.62,0.3881,59,hour
2011-03-16,1,0,3,0,3,1,Clear / Partly Cloudy,0.4,0.4091,0.65,0.194,27,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.38,0.3939,0.66,0.2537,23,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.36,0.3485,0.71,0.2239,12,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.34,0.303,0.71,0.2985,8,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.34,0.3333,0.66,0.1642,2,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.34,0.3333,0.71,0.194,3,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.32,0.3333,0.76,0.1045,13,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.32,0.3182,0.76,0.194,51,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.32,0.3333,0.76,0.1343,140,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.36,0.3485,0.66,0.1343,299,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.4,0.4091,0.62,0.2537,185,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.44,0.4394,0.54,0.3284,78,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.44,0.4394,0.54,0.2836,86,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.45,0.2239,105,hour
2011-03-17,1,0,3,0,4,1,Mist / Cloudy,0.52,0.5,0.42,0.0896,111,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.45,0.1045,119,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.52,0.5,0.42,0.2537,125,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.48,0.2836,142,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.5,0.4848,0.42,0.194,313,hour
2011-03-17,1,0,3,0,4,1,Mist / Cloudy,0.46,0.4545,0.59,0.1642,310,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.44,0.4394,0.58,0.194,207,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.42,0.4242,0.67,0.2239,137,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.42,0.4242,0.62,0.2239,138,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.4,0.4091,0.66,0.2239,87,hour
2011-03-17,1,0,3,0,4,1,Clear / Partly Cloudy,0.42,0.4242,0.62,0.2836,50,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.58,0.2836,29,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.62,0.2537,16,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.62,0.194,14,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.36,0.3485,0.71,0.194,5,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.38,0.3939,0.66,0.1642,10,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.66,0.194,36,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.4,0.4091,0.66,0.194,123,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.42,0.4242,0.67,0.2537,280,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.46,0.4545,0.63,0.2239,210,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.52,0.5,0.53,0.2836,117,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.54,0.5152,0.52,0.2836,159,hour
2011-03-18,1,0,3,0,5,1,Mist / Cloudy,0.56,0.5303,0.49,0.3582,195,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.64,0.6212,0.41,0.2836,175,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.66,0.6212,0.39,0.2537,174,hour
2011-03-18,1,0,3,0,5,1,Mist / Cloudy,0.68,0.6364,0.39,0.3582,173,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.68,0.6364,0.39,0.2836,204,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.7,0.6364,0.37,0.3284,332,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.68,0.6364,0.39,0.1642,331,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.66,0.6212,0.44,0.1343,190,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.62,0.6212,0.46,0.1343,149,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.62,0.6212,0.46,0.1045,113,hour
2011-03-18,1,0,3,0,5,1,Clear / Partly Cloudy,0.62,0.6212,0.5,0.1642,118,hour
2011-03-18,1,0,3,0,5,1,Mist / Cloudy,0.6,0.6212,0.53,0.2239,86,hour
2011-03-19,1,0,3,0,6,0,Mist / Cloudy,0.6,0.6212,0.53,0.2537,76,hour
2011-03-19,1,0,3,0,6,0,Mist / Cloudy,0.58,0.5455,0.46,0.3582,51,hour
2011-03-19,1,0,3,0,6,0,Mist / Cloudy,0.56,0.5303,0.43,0.2239,25,hour
2011-03-19,1,0,3,0,6,0,Mist / Cloudy,0.54,0.5152,0.39,0.3284,8,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.52,0.5,0.34,0.4179,3,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.52,0.5,0.34,0.4179,2,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.44,0.4394,0.44,0.4179,10,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.4,0.4091,0.5,0.3284,13,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.47,0.4925,48,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.44,0.4627,76,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.44,0.4394,0.38,0.4179,140,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.46,0.4545,0.36,0.4478,196,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.46,0.4545,0.33,0.4179,267,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.5,0.4848,0.34,0.4627,301,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.5,0.4848,0.31,0.4925,312,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.5,0.4848,0.29,0.4179,313,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.5,0.4848,0.31,0.3881,304,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.48,0.4697,0.31,0.3284,278,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.46,0.4545,0.31,0.3284,217,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.44,0.4394,0.33,0.2836,154,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.42,0.4242,0.35,0.2239,108,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.4,0.4091,0.37,0.2985,93,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.4,0.4091,0.37,0.3284,72,hour
2011-03-19,1,0,3,0,6,0,Clear / Partly Cloudy,0.38,0.3939,0.4,0.2985,50,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.34,0.303,0.49,0.4179,40,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.32,0.2879,0.53,0.3582,24,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.3,0.2879,0.52,0.2836,30,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.28,0.2727,0.56,0.2537,12,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.26,0.2576,0.56,0.2239,3,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.26,0.2576,0.6,0.194,9,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.26,0.2576,0.6,0.2239,4,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.24,0.2273,0.6,0.2239,14,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.28,0.2727,0.56,0.1642,37,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.3,0.303,0.52,0.1343,78,hour
2011-03-20,1,0,3,0,0,0,Mist / Cloudy,0.32,0.3485,0.45,0.0,136,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.34,0.3485,0.39,0.1045,203,hour
2011-03-20,1,0,3,0,0,0,Clear / Partly Cloudy,0.36,0.3636,0.4,0.1045,228,hour
